allow_customer_reviews,attribute_1_global,attribute_1_name,attribute_1_values,attribute_1_visible,attribute_2_global,attribute_2_name,attribute_2_values,attribute_2_visible,backorders_allowed,button_text,categories,cross_sells,currency,date_sale_price_ends,date_sale_price_starts,description,download_1_URL,download_1_name,download_2_URL,download_2_name,download_expiry_days,download_limit,external_URL,grouped_products,height,images,in_stock,is_featured,length,meta__wpcom_is_markdown,name,parent,position,published,purchase_note,regular_price,sale_price,shipping_class,short_description,sku,sold_individually,stock,tags,tax_class,tax_status,upsells,url,visibility_in_catalog,weight,width
,,,,,,,,,,,Home > Boeken > Engelse boeken > Children,,EUR,,,"    Prayers for Muslim Children  A full colour book which contains a number of supplications. The ful arabic text is included with each supplication. Ideal for children.         Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/730-large_default/prayers-for-muslim-children-.jpg,1,,,,Prayers for Muslim Children,,,1,,None,3.5,," Prayers for Muslim Children  A full colour book which contains a number of supplications. The ful arabic text is included with each supplication. Ideal for children. ",589,,,"kinderen,
                ,gebed,
                ,children,
                ,prayers,
                ",,,,https://www.sunnahcenter.com/children/589-prayers-for-muslim-children-.html,,,
,,,,,,,,,,,Home > Boeken > Engelse boeken > Children,,EUR,,,"   My Wudu Book  A very basic book on Wudu, with colour illustrations, excellent for young children or the new Muslim.        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/731-large_default/my-wudu-book-.jpg,1,,,,My Wudu Book,,,1,,None,3.5,,"My Wudu Book  A very basic book on Wudu, with colour illustrations, excellent for young children or the new Muslim.",590,,,"kinderen,
                ,children,
                ,wudu,
                ,wassing,
                ",,,,https://www.sunnahcenter.com/children/590-my-wudu-book-.html,,,
,,,,,,,,,,,Home > Boeken > Engelse boeken > Seerah,,EUR,,,"   The Story of Ibrahim  A new amazing series of childrens illustrated books, the book is easy to read and follow with pictures for little children to enjoy and learn about their beloved prophet. This book is about the prophet Ibrahim (peace be upon him).        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/732-large_default/the-story-of-ibrahim-.jpg,1,,,,The Story of Ibrahim,,,1,,None,3.5,,"The Story of Ibrahim  A new amazing series of childrens illustrated books, the book is easy to read and follow with pictures for little children to enjoy and learn about their beloved prophet. This book is about the prophet Ibrahim (peace be upon him).",591,,,"story,
                ,verhaal,
                ,Ibrahim,
                ",,,,https://www.sunnahcenter.com/seerah/591-the-story-of-ibrahim-.html,,,
,,,,,,,,,,,Home > Boeken > Engelse boeken > Seerah,,EUR,,,"   A short illustrated story of the Prophet and his time in Madinah, a good read for both children and adults.        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/729-large_default/the-story-of-muhammad-in-madinah-.jpg,1,,,,The Story of Muhammad in Madinah,,,1,,None,4,,"A short illustrated story of the Prophet and his time in Madinah, a good read for both children and adults.",588,,,"profeet,
                ,Muhammad,
                ,story,
                ,madinah,
                ,verhaal,
                ",,,,https://www.sunnahcenter.com/seerah/588-the-story-of-muhammad-in-madinah-.html,,,
,,,,,,,,,,,Home > Boeken > Engelse boeken > Seerah,,EUR,,,"   The Story of Muhammad in Makkah  A short illustrated story of the Prophet and his time in Makkah, a good read for both children and adults.        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/728-large_default/the-story-of-muhammad-in-makkah-.jpg,1,,,,The Story of Muhammad in Makkah,,,1,,None,4,,"The Story of Muhammad in Makkah  A short illustrated story of the Prophet and his time in Makkah, a good read for both children and adults.",587,,,"Muhammad,
                ,Makkah,
                ",,,,https://www.sunnahcenter.com/seerah/587-the-story-of-muhammad-in-makkah-.html,,,
,,,,,,,,,,,Home > Boeken > Engelse boeken > Marriage and Family,,EUR,,,"   The Islamic Creed for Children   What better way to keep our children safe from the hell fire than to cultivate them, right from the start, upon the Aqeedah of the salaf.  This very important book is designed for children ages 5-12. The author takes a fatherly approach, addressing the children as if they were right in front of him. He explains each topic with clear, simple language, engaging the young reader from the beginning to end, with the hope ""a righteous generation is brought up upon the Book and the Sunnah, with the understanding of the Salaf of the Ummah.""  Each chapter is followed by a series of added questions that tests the readers's understanding and reinforces the lessons taught.  Shaykh Khalid Uthman  81 pages               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/1342-large_default/the-islamic-creed-for-children-.jpg,1,,,,The Islamic Creed for Children,,,1,,None,10.99,,"The Islamic Creed for Children  What better way to keep our children safe from the hell fire than to cultivate them, right from the start, upon the Aqeedah of the salaf.",1155,,,"The Islamic Creed for Children,
                ,Shaykh Khaakid Uthmaan,
                ",,,,https://www.sunnahcenter.com/marriage-and-family/1155-the-islamic-creed-for-children-.html,,,
,,,,,,,,,,,Home > Boeken > Engelse boeken > Seerah,,EUR,,,"   Suhaib Ar-Roomi is one of the most outstanding heroes of Islamic history. Being one of the early converts to Islam in Makkah, his life story is filled with adventures and struggles for the sake of Islam. When he tried to migrate to Al-Madinah, the pagans forced him to leave behind all his wealth and property in order to save his faith. He became a great defender of Islam. He was also very merciful to the poor and the needy. He was spending all his money to satisfy their needs.        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/4841-large_default/the-golden-series-of-the-prophets-companions-suhaib-ar-roomi-the-example-of-sacrifice-.jpg,1,,,,The Golden Series of the Prophet’s Companions - Suhaib Ar-Roomi - The Example of Sacrifice,,,1,,None,3.5,,"Suhaib Ar-Roomi is one of the most outstanding heroes of Islamic history. Being one of the early converts to Islam in Makkah, his life story is filled with adventures and struggles for the sake of Islam...",569,,,"Suhaib,
                ",,,,https://www.sunnahcenter.com/seerah/569-the-golden-series-of-the-prophets-companions-suhaib-ar-roomi-the-example-of-sacrifice-.html,,,
,,,,,,,,,,,Home > Boeken > Engelse boeken > Children,,EUR,,,"   Certain youth had the fortunate opportunity of being raised in the city of Al-Madinah during the lifetime of the Prophet Muhammad saw They witnessed Islam grow from its first days and were instilled with strong faith at very young ages. One of these auspicious personalities was Abdullah bin `Umar the son of `Umar bin Al-Khattab. His close accompanying of the Prophet and memorization of the Prophet's sayings and actions eventually led to his attainment of great scholarship, even amongst the Prophet's Companions. In these pages you will read the amazing saga of Abdullah bin `Umar's life amongst Allah's chosen party of believers.        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/1314-large_default/the-golden-series-of-the-prophets-companions-abdullah-bin-umar-the-jurist-.jpg,1,,,,The Golden Series of the Prophet’s Companions - Abdullah bin Umar - The Jurist,,,1,,None,3.5,,Certain youth had the fortunate opportunity of being raised in the city of Al-Madinah during the lifetime of the Prophet Muhammad saw They witnessed Islam grow from its first days and were instilled with strong faith at very young ages. One of these auspicious personalities was Abdullah bin `Umar the son of `Umar bin Al-Khattab...,570,,,"companion,
                ,abdullah bin umar,
                ",,,,https://www.sunnahcenter.com/children/570-the-golden-series-of-the-prophets-companions-abdullah-bin-umar-the-jurist-.html,,,
,,,,,,,,,,,Home > Boeken > Engelse boeken > Children,,EUR,,,"   A few, people stand in the face of tyranny with endurance when they believe in the true and eternal message of Islam. This book sheds light on the life and struggle of the greatest example of endurance. Bilal bin Rabah whom Islam changed from a weak slave to a great hero, stood firm in the face of oppression and hence taught generations to come how a Muslim should act when his Faith is challenged. He was the only Mu'adhdhin (caller to prayer) during the lifetime of the Prophet saw His emblem all his life was 'Allah is One, Allah is One.'               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/709-large_default/the-golden-series-of-the-prophets-companions-bilal-bin-rabah-the-mu-adhdhin-caller-to-prayer-.jpg,1,,,,The Golden Series of the Prophet’s Companions - Bilal bin Rabah - The Mu'adhdhin (Caller to Prayer),,,1,,None,3.07,,"A few, people stand in the face of tyranny with endurance when they believe in the true and eternal message of Islam. This book sheds light on the life and struggle of the greatest example of endurance. Bilal bin Rabah whom Islam changed from a weak slave to a great hero....",568,,,"bilal,
                ,Golden Series,
                ,muadhin,
                ",,,,https://www.sunnahcenter.com/children/568-the-golden-series-of-the-prophets-companions-bilal-bin-rabah-the-mu-adhdhin-caller-to-prayer-.html,,,
,,,,,,,,,,,Home > Boeken > Engelse boeken > Children,,EUR,,,"   Talhah bin `Ubaidullah is one of the greatest heroes of Islam. All tribes inside and outside of Makkah knew how much he was chaste and pious. When he embraced Islam he was a promising shield that provided protection to so many weak and oppressed families to the extent that he was called by the Prophet saw - the example of benevolence. He was also given the glad tidings that he would be one of the martyrs and the Prophet's neighbour in Paradise. Thus we can say that this hero of Islam is the example to follow and join the eternal life of happiness.        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/4825-large_default/the-golden-series-of-the-prophets-companions-talhah-bin-ubaidullah-the-living-martyr-.jpg,1,,,,The Golden Series of the Prophet’s Companions - Talhah bin 'Ubaidullah - The Living Martyr,,,1,,None,3.5,,Talhah bin `Ubaidullah is one of the greatest heroes of Islam. All tribes inside and outside of Makkah knew how much he was chaste and pious. When he embraced Islam he was a promising shield that provided protection to so many weak and oppressed families to the extent that he was called by the Prophet saw - the example of benevolence...,585,,,"metgezel,
                ,biography,
                ,biograpie,
                ",,,,https://www.sunnahcenter.com/children/585-the-golden-series-of-the-prophets-companions-talhah-bin-ubaidullah-the-living-martyr-.html,,,
,,,,,,,,,,,Home > Boeken > Engelse boeken > Children,,EUR,,,"   In the following story, ‘Sa’d bin Mua’adh – The True Supporter of Islam’, you will read about one of the most famous Companions of the Prophet Muhammad saw Sa’d bin Mu’adh (Radiallaahu ‘anhum). He was one of the earliest converts to Islam in Al-Madinah and one of the chiefs of Bani Abdul Ash-hal, a clan living in Al-Madinah.  He had embraced Islam before seeing the Prophet saw and invited his whole tribe to embrace the new religion. When he died in his bed a smell of musk was coming from his body. The prophet saw said:  ”Congratulations to you Sa’ad! You have fulfilled your promise and verily Allaah will keep his promise to you”        Merk               No reviews         ",,,,,,,,,,https://www.sunnahcenter.com/1380-large_default/the-golden-series-of-the-prophet-s-companions-sa-d-bin-mu-adh-the-true-supporter-of-islam-.jpg,1,,,,The Golden Series of the Prophet's Companions - Sa'd bin Mu'adh - The True Supporter of Islam,,,1,,None,3.5,,"In the following story, ‘Sa’d bin Mua’adh – The True Supporter of Islam’, you will read about one of the most famous Companions of the Prophet Muhammad saw Sa’d bin Mu’adh (Radiallaahu ‘anhum). He was one of the earliest converts to Islam in Al-Madinah and one of the chiefs of Bani Abdul Ash-hal, a clan living in Al-Madinah.",586,,,"biografie,
                ,metgezel,
                ,biography,
                ",,,,https://www.sunnahcenter.com/children/586-the-golden-series-of-the-prophet-s-companions-sa-d-bin-mu-adh-the-true-supporter-of-islam-.html,,,
